cat,name,model,url,imgs,nkv,cov,spec,ids
프레스,YPH-800E 300°C Manual Split Hot Pellet Press,YPH-800EYPH-800F,http://www.henchld.com/en/YPH-800E-300-C-Manual-Split-Hot-Pellet-Press-PG4265041,1,11,1.0,"{""Model"": ""YPH-800EYPH-800F"", ""Pressure"": ""0-30T0-40T"", ""Press process"": ""Manual"", ""Pressure holding"": ""Manual pressure relief"", ""Temperature control by thermostat"": ""Room temperature~600.0℃"", ""Dies heating temperature"": ""Room temperature~300.0℃"", ""Temperature"": ""control"", ""accuracy"": ""0.1℃Insulation methodImported insulation board"", ""Cooling method"": ""Water fast cooling（optional water cooler）Dies size300X300mm（M×N）400X400mm（M×N）"", ""Host size"": ""380X350X600mm（K×P×H）500X480X650mm（K×P×H）Overall size700X400X600mm（L×W×H）850X480X650mm（L×W×H）"", ""Power supply"": ""220V/2500W220V/5000W""}",20241028093021C89061ADF7D2647A
프레스,500°C Double Hot Plates Pellet Press,YPH-800DG1/DG2,http://www.henchld.com/en/500-C-Double-Hot-Plates-Pellet-Press-PG4265038,7,25,0.992,"{""Instrument model"": ""YPH-800DG1/DG2"", ""Pressure limit"": ""0-30T"", ""Piston diameter"": ""110mm"", ""Cylinder stroke"": ""50mm"", ""Intelligent temperature controller temperature range"": ""room temperature -800°CIntelligent temperature controller temperature"", ""control mode"": ""5 adjustable continuous"", ""temperature"": ""control - automatic temperature rise - automatic insulation - natural cooling"", ""Heating range"": ""500°C"", ""Die size"": ""180x180mm/200x200mm"", ""Effective space"": ""200x140mm"", ""Pressure and temperature control accuracy"": ""0.1T/0.1°C(can be customized to set the accuracy)"", ""Pressure holding time"": ""unlimited time (manual pressure relief)"", ""Display die"": ""7-inch LCD touch screen/English interface can be switchedMold"", ""pressure conversion"": ""PCB control program automatically conversion display sample pressure (Mpa)"", ""Heating plate type"": ""four-column positioning insulation design, upper and lower plate heating upper plate screw suspension design/electroplated polishing panel"", ""Heating core material"": ""copper heating core"", ""Heat insulation method"": ""imported mica heat insulation board"", ""Cooling method"": ""standard water cooler"", ""Safety configuration"": ""The mold temperature exceeds 50 ° C, and the thermostat automatically prompts \""Pay attention to anti-hot\""."", ""Power supply"": ""220V(50Hz/60Hz)/ 110V optional"", ""Equipment power"": ""1900W"", ""Host size"": ""450x260x725mm"", ""controller size"": ""230x270x180mm"", ""Equipment weight"": ""190Kg"", ""Configuration description"": ""The size of the control panel can be customized according to customer requirements, the column can be increased, and the temperature controller canbe optional remote control""}",202411181141140D78598E2599E6B3 2024082913461157D80C08C452A073 20240829134611C09E0CE96BF586B9 2024082913461250C523A7C7C81876 2024082913461251D7A15F2432E1F3 202408291346124077D41E7628FBC8 20240829134612AE587720218354CB
프레스,YPH-800F 300°C Electric Split Hot Pellet Press,YPH-800EYPH-800F,http://www.henchld.com/en/YPH-800F-300-C-Electric-Split-Hot-Pellet-Press-PG4265042,1,11,1.0,"{""Model"": ""YPH-800EYPH-800F"", ""Pressure"": ""0-30T0-40T"", ""Press process"": ""Program press-Program pressure holding-Timed pressure relief"", ""Pressure holding time"": ""0-999 seconds"", ""Temperature control by thermostat"": ""Room temperature~600.0℃"", ""Dies heating temperature"": ""Room temperature~300.0℃"", ""Temperature"": ""control"", ""accuracy"": ""0.1℃Insulation methodImported insulation board"", ""Cooling method"": ""Water fast cooling（optional water cooler）Dies size300X300mm（M×N）400X400mm（M×N）"", ""Host size"": ""380X350X600mm（K×P×H）500X480X650mm（K×P×H）Overall size700X400X600mm（L×W×H）850X480X650mm（L×W×H）"", ""Power supply"": ""220V/3000W220V/6000W""}",20241028093218FF18A22FFE5701C8
프레스,40T Automatic Hot Pellet Press,HZT-800F/HZT-800FG,http://www.henchld.com/en/40T-Automatic-Hot-Pellet-Press-PG4265043,1,25,1.0,"{""Model"": ""HZT-800F/HZT-800FG"", ""Pressure limit"": ""0-40T"", ""Piston diameter"": ""130mm"", ""Cylinder stroke"": ""55mm"", ""Intelligent temperature controller temperature range"": ""room temperature -600°CIntelligent temperature controller temperature"", ""control mode"": ""5 adjustable continuous"", ""temperature"": ""control - automatic temperature rise - automatic insulation - natural cooling"", ""Heating range"": ""300℃/500 °C"", ""Die size"": ""400x400mm"", ""Valid space"": ""400x65mm"", ""Pressure and temperature control accuracy"": ""0.1T/0.1°C(can be customized to set the accuracy)"", ""Holding time"": ""When no limit, reach the set temperature to stop heating"", ""Display die"": ""7-inch LCD touch screen/English interface can be switchedDie"", ""pressure conversion"": ""PCB control program automatically conversion display sample pressure (Mpa)"", ""Heating plate type"": ""four-column positioning insulation design, upper and lower plate heating, upper plate screw suspension design/electroplated polishing panel"", ""Heating core material"": ""aluminum heating core/copper heating core"", ""Heat insulation method"": ""imported mica heat insulation board"", ""Cooling method"": ""standard wall hanging air cooler"", ""Passive safety"": ""with leakage protection + emergency stop switch"", ""Safety configuration"": ""program pressure mechanical fault report emergency stop function, die temperatureexceeds 50° C, temperature controller automatically prompts \""pay attention to anti-hot\"""", ""Power supply"": ""220V(50Hz/60Hz)/ 110V optional"", ""Equipment power"": ""5500W"", ""Dimensions"": ""500x600x785mm"", ""Weight"": ""450Kg"", ""Configuration description"": ""The size of the control panel can be customized according to customer requirements, the column can be increased, and the temperature controller can be optional remote control""}",2024082910570530B3CBA6ABD28CE2
프레스,25T Automatic Hot Pellet Press,HZT-800DG/HZT-800DG2,http://www.henchld.com/en/25T-Automatic-Hot-Pellet-Press-PG4265045,6,25,1.0,"{""Instrument model"": ""HZT-800DG/HZT-800DG2"", ""Pressure limit"": ""0-25T"", ""Piston diameter"": ""95mm"", ""Cylinder stroke"": ""60mm"", ""Intelligent temperature controller temperature range"": ""room temperature -600°CIntelligent temperature controller temperature"", ""control mode"": ""5 adjustable continuous"", ""temperature"": ""control - automatic temperature rise - automatic insulation - natural cooling"", ""Heating range"": ""500 °CMold"", ""size"": ""180x180mm/200x200mm"", ""Valid space"": ""180x65mm/200x65mm"", ""Pressure and temperature control accuracy"": ""0.1T/0.1°C(can be customized to set the accuracy)"", ""Holding time"": ""When no limit, reach the set temperature to stop heating"", ""Display mode"": ""7-inch LCD touch screen/English interface can be switchedMold"", ""pressure conversion"": ""PCB control program automatically conversion display sample pressure (Mpa)"", ""Heating plate type"": ""four-column positioning insulation design, upper and lower plate heating, upper plate screw suspension design/electroplated polishing panel"", ""Heating core material"": ""aluminum heating core/copper heating core"", ""Heat insulation method"": ""imported mica heat insulation board"", ""Cooling method"": ""standard wall hanging air cooler"", ""Passive safety"": ""with leakage protection + emergency stop switch"", ""Safety configuration"": ""program pressure mechanical fault report emergency stop function, mold temperature exceeds 50° C, temperature controller automatically prompts \""pay attention to anti-hot\"""", ""Power supply"": ""220V(50Hz/60Hz)/ 110V optional"", ""Equipment power"": ""2200W"", ""Dimensions"": ""280x420x625mm"", ""Equipment weight"": ""163Kg"", ""Configuration description"": ""The size of the control panel can be customized according to customer requirements, the column can be increased, and the temperature controller can be optional remote control""}",202408281500066913662073ACB19B 2024082815000648172982B4B461C6 20240828150006E0777A95AE137EC3 20240828150007B5E63BC54C743989 20240828150007C61961ACE6200FB4 2024082815000760D7CFA4CEC25D1E
프레스,30T Automatic Hot Pellet Press,HZT-800E/HZT-800EG,http://www.henchld.com/en/30T-Automatic-Hot-Pellet-Press-PG4265044,6,25,1.0,"{""Instrument model"": ""HZT-800E/HZT-800EG"", ""Pressure limit"": ""0-30T"", ""Piston diameter"": ""110mm"", ""Cylinder stroke"": ""55mm"", ""Intelligent temperature controller temperature range"": ""room temperature -600°CIntelligent temperature controller temperature"", ""control mode"": ""5 adjustable continuous"", ""temperature"": ""control - automatic temperature rise - automatic insulation - natural cooling"", ""Heating range"": ""300℃/500 °C"", ""Die size"": ""300x300mm"", ""Valid space"": ""300x65mm"", ""Pressure and temperature control accuracy"": ""0.1T/0.1°C(can be customized to set the accuracy)"", ""Holding time"": ""When no limit, reach the set temperature to stop heating"", ""Display die"": ""7-inch LCD touch screen/English interface can be switchedDie"", ""pressure conversion"": ""PCB control program automatically conversion display sample pressure (Mpa)"", ""Heating plate type"": ""four-column positioning insulation design, upper and lower plate heating, upper plate screw suspension design/electroplated polishing panel"", ""Heating core material"": ""aluminum heating core/copper heating core"", ""Heat insulation method"": ""imported mica heat insulation board"", ""Cooling method"": ""standard wall hanging air cooler"", ""Passive safety"": ""with leakage protection + emergency stop switch"", ""Safety configuration"": ""program pressure mechanical fault report emergency stop function, die temperatureexceeds 50° C, temperature controller automatically prompts \""pay attention to anti-hot\"""", ""Power supply"": ""220V(50Hz/60Hz)/ 110V optional"", ""Equipment power"": ""3000W"", ""Dimensions"": ""400x500x750mm"", ""Equipment weight"": ""350Kg"", ""Configuration description"": ""The size of the control panel can be customized according to customer requirements, the column can be increased, and the temperature controller can be optional remote control""}",20240829105211509E98F1060E9E83 20240829105212ED14CFF438B01FD8 202408291052124BF593F11B2F8CB0 2024082910521265EA0D4AE146A485 202408291052122396CAFB0926406D 20240829105213A5918B69CCE5627E
프레스,25T Automatic Hot Pellet Press,HZT-800D1/HZT-800D2,http://www.henchld.com/en/25T-Automatic-Hot-Pellet-Press-PG4265046,6,24,1.0,"{""Model"": ""HZT-800D1/HZT-800D2"", ""Pressure range"": ""0-25T"", ""Piston diameter"": ""95mm"", ""Cylinder stroke"": ""60mm"", ""Intelligent temperature controller temperature range"": ""room temperature -600°CIntelligent temperature controller temperature"", ""control mode"": ""5 adjustable continuous"", ""temperature"": ""control - automatic temperature rise - automatic insulation - natural cooling"", ""Heating range"": ""300°C"", ""Die size"": ""180x180mm/200x200mm"", ""Valid space"": ""180x65mm/200x65mm"", ""Pressure and temperature control accuracy"": ""0.1T/0.1°C(can be customized to set the accuracy)"", ""Holding time"": ""When no limit, reach the set temperature to stop heating"", ""Display mode"": ""7-inch LCD touch screen/English interface can be switchedMold"", ""pressure conversion"": ""PCB control program automatically conversion display sample pressure (Mpa)"", ""Heating plate type"": ""four-column positioning insulation design, upper and lower plate heating, upper plate screw suspension design/electroplated polishing panel"", ""Heating core material"": ""aluminum heating core/copper heating core"", ""Heat insulation method"": ""imported mica heat insulation board"", ""Cooling method"": ""standard wall hanging air cooler"", ""Passive safety"": ""with leakage protection + emergency stop switch"", ""Safety configuration"": ""program pressure mechanical fault report emergency stop function, mold temperature exceeds 50° C, temperature controller automatically prompts \""pay attention to anti-hot\""Input Power: 220V(50Hz/60Hz)/ 110V optional"", ""Equipment power"": ""2200W"", ""Size"": ""280x420x625mm"", ""Weight"": ""163Kg"", ""Configuration description"": ""The size of the control panel can be customized according to customer requirements, the column can be increased, and the temperature controller can be optional remote control""}",2024082814574907D93915F0ABD5F5 2024082814574932617903C78A59E0 202408281457493705E1850F3E74E3 202408281457494771A1FE3E729945 20240828145750CC85CCDB117008E8 20240828145750CDAA13EB8339BE04
다이/몰드,Φ2mmΦ3mmΦ4mmΦ5mmΦ6mm Cylindrical Dies,HMY,http://www.henchld.com/en/2mm-3mm-4mm-5mm-6mm-Cylindrical-Dies-PG4265049,6,7,1.0,"{""Model"": ""HMY"", ""Material"": ""Japan High Speed Tool Steel ASSAB+17"", ""Indenter hardness"": ""HRC68-HRC70"", ""Sample size"": ""Φ3、Φ4、Φ5、Φ6mm(M)"", ""Cavity depth"": ""20mm(N)"", ""Dimensions"": ""Φ43×78mm(L×N)"", ""Weight"": ""0.55Kg""}",20250327114520F951B7526100C29B 20240828142802D680FAB500AE3B5F 2024082814280272337DF9B0571EB8 202408281428029B463669D1E65228 20240828142803D0D6094DFDEDA8CC 2024082814280394FFD5162503D365
다이/몰드,Φ11mmΦ12mmΦ13mmΦ14mm Cylindrical Dies,HMY,http://www.henchld.com/en/11mm-12mm-13mm-14mm-Cylindrical-Dies-PG4265051,6,7,1.0,"{""Model"": ""HMY"", ""Material"": ""Japan High Speed Tool Steel ASSAB+17"", ""Indenter hardness"": ""HRC68-HRC70"", ""Sample size"": ""Φ7、Φ8、Φ9、Φ10mm(M)"", ""Cavity depth"": ""30mm(N)"", ""Dimensions"": ""Φ43×78mm(L×N)"", ""Weight"": ""0.67Kg""}",202503271146164985735C7251B687 20240828141943DE187DD4599B0B79 2024082814194376D4A12F3B497064 202408281419437CA768D93AADD83A 20240828141944A35AD03ED5ECE95B 2024082814194476297E312129A764
다이/몰드,Φ15mmΦ16mmΦ17mmΦ18mmΦ19mm Cylindrical Dies,HMY,http://www.henchld.com/en/15mm-16mm-17mm-18mm-19mm-Cylindrical-Dies-PG4265052,6,7,1.0,"{""Model"": ""HMY"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""Φ15、Φ16、Φ17、Φ18mm、Φ19mm(M)"", ""Cavity depth"": ""30mm(N)"", ""Dimensions"": ""Φ53×120mm(L×N)"", ""Weight"": ""1.34Kg""}",20250327114640D8512E2A086C92A2 20240828141526FE92CE016D2D2155 202408281415268704C1EFFDB635F2 202408281415261FB867D0E6B154B8 20240828141526002468285A4D6F41 202408281415261FBDFF3007115D55
다이/몰드,Solid state battery mold set,HMN-PG,http://www.henchld.com/en/Solid-state-battery-mold-set-PG10210447,6,8,1.0,"{""Instrument model"": ""HMN-PG"", ""Shelf material"": ""304 Stainless steel"", ""Mold material"": ""PEEK Insulating material"", ""Indenter material"": ""3Cr13 Stainless steel"", ""Sample size"": ""Φ8、10、12、12.7、13、20mm"", ""Die size"": ""50x90mm"", ""Size"": ""100x140mm"", ""Weight"": ""2.5Kg""}",202409021416544055AE16117BB02D 2024090214165406F82AD6E29E9DCA 202409021416542B87E40328E1065E 20240902141655E5E0AD74F4EC4081 20240902141655DF63A3DF012B81A6 20240902141655CE9496124E765249
다이/몰드,Φ7mmΦ8mmΦ9mmΦ10mm Cylindrical Dies,HMY,http://www.henchld.com/en/7mm-8mm-9mm-10mm-Cylindrical-Dies-PG4265050,6,7,1.0,"{""Model"": ""HMY"", ""Material"": ""Japan High Speed Tool Steel ASSAB+17"", ""Indenter hardness"": ""HRC68-HRC70"", ""Sample size"": ""Φ7、Φ8、Φ9、Φ10mm(M)"", ""Cavity depth"": ""30mm(N)"", ""Dimensions"": ""Φ43×78mm(L×N)"", ""Weight"": ""0.67Kg""}",20250327114545765B73DA1ED7A28E 20240828142641C2F338BB40FFC6E4 20240828142641FA0F4979EAF248B5 2024082814264105B76A5B96D55FB5 20240828142641B827B3A285499AD7 202408281426417277BA1E26090229
다이/몰드,Φ31mmΦ32mmΦ33mmΦ34mmΦ35mm Cylindrical Dies,HMY,http://www.henchld.com/en/31mm-32mm-33mm-34mm-35mm-Cylindrical-Dies-PG4265055,6,7,1.0,"{""Model"": ""HMY"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""Φ31、Φ32、Φ33、Φ34mm、Φ35mm(M)"", ""Cavity depth"": ""30mm(N)"", ""Dimensions"": ""Φ53×120mm(L×N)"", ""Weight"": ""1.34Kg""}",20240828140626CBF223E4672057E7 202408281406267F69F8B7BD33E28B 202408281406265DA6C5C306197106 2024082814062634D789F196FDEF8E 20240828140626DB9B0ACC0247B22E 20240828140626A327E1A260E4BC30
다이/몰드,Φ36mmΦ37mmΦ38mmΦ39mmΦ40mm Cylindrical Dies,HMY,http://www.henchld.com/en/36mm-37mm-38mm-39mm-40mm-Cylindrical-Dies-PG4265056,6,7,1.0,"{""Model"": ""HMY"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""Φ36、Φ37、Φ38、Φ39mm、Φ40mm(M)"", ""Cavity depth"": ""45mm(N)"", ""Dimensions"": ""Φ73×133mm(L×N)"", ""Weight"": ""2.9Kg""}",20240828140428C2C0A4937D8245EA 20240828140428E01E63AC2FAC6202 2024082814042805365181E20918B0 20240828140428346900EC46363ABC 20240828140428500CBFB69E507AF3 202408281404289BE6C6AA9E924703
다이/몰드,Φ26mmΦ27mmΦ28mmΦ29mmΦ30mm Cylindrical Dies,HMY,http://www.henchld.com/en/26mm-27mm-28mm-29mm-30mm-Cylindrical-Dies-PG4265054,6,7,1.0,"{""Model"": ""HMY"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""Φ26、Φ27、Φ28、Φ29mm、Φ30mm(M)"", ""Cavity depth"": ""45mm(N)"", ""Dimensions"": ""Φ73×133mm(L×N)"", ""Weight"": ""2.9Kg""}",202503271147314115DE6E6A0A1271 20240828140746C8E0BC31AD669923 2024082814074728F56CA10B1BB518 20240828140747B6C7513967004C7D 20240828140748628A3F29A056E231 202408281407488C7FC8159C928AD1
다이/몰드,Φ20mmΦ21mmΦ22mmΦ23mmΦ24mmΦ25mm Cylindrical Dies,HMY,http://www.henchld.com/en/20mm-21mm-22mm-23mm-24mm-25mm-Cylindrical-Dies-PG4265053,6,7,1.0,"{""Model"": ""HMY"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""Φ20、Φ21、Φ22、Φ23mm、Φ24mm、Φ25mm(M)"", ""Cavity depth"": ""30mm(N)"", ""Dimensions"": ""Φ53×120mm(L×N)"", ""Weight"": ""1.34Kg""}",20250327114704088D6B2749560C4A 20240828141232B92208308D2726F9 2024082814123261EDF1A5E8F7A52D 2024082814123202DEFE39109DB2B5 20240828141232BB2AA6D385836C30 20240828141232E1C184AF1BD4CA2C
다이/몰드,Φ41-Φ70mm Cylindrical Dies,HMY,http://www.henchld.com/en/41-70mm-Cylindrical-Dies-PG4265057,6,7,1.0,"{""Model"": ""HMY"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""Φ50、Φ60、Φ65(M)"", ""Cavity depth"": ""55、60、65mm(N)"", ""Dimensions"": ""Φ88×150mm、Φ98×180mm、Φ108×180mm(L×N)"", ""Weight"": ""5.1Kg、7.3Kg、9Kg""}",2024082814005089E0143F1FBCF525 20240828140050D4422758C0E022AA 202408281400501E2DE54ECB890C2B 20240828140051BFB8B81A64988621 20240828140051A357BCD0A463C03F 202408281400512CA6E205A5030944
다이/몰드,Φ71-Φ100mm Cylindrical Dies,HMY,http://www.henchld.com/en/71-100mm-Cylindrical-Dies-PG4265058,6,7,1.0,"{""Model"": ""HMY"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""Φ80、Φ90、Φ100(M)"", ""Cavity depth"": ""65mm(N)"", ""Dimensions"": ""Φ118×150mm、Φ128×180mm、Φ138×180mm(L×N)"", ""Weight"": ""11.5Kg、14Kg、20Kg""}",20240828135641E203EC8875A7E99B 20240828135641D00AE2B0D44B356B 20240828135641C4F052939F11B1DB 20240828135642CC17653A8769A62E 2024082813564241E02CC64C702366 2024082813564249385F2CFFA1B3CD
다이/몰드,3-10mm Square Dies,HMF,http://www.henchld.com/en/3-10mm-Square-Dies-PG4265060,7,7,1.0,"{""Model"": ""HMF"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""3×3、4×4、5×5、6×6、8×8、10×10(M)"", ""Cavity depth"": ""20mm(N)"", ""Dimensions"": ""Φ43×93mm(L×N)"", ""Weight"": ""0.65Kg""}",20240828104356123528817D7AAB1D 20240828104356F53F31E2EDD47965 20240828104357E0ADB8222191C2C5 20240828104357DA5992BD2803F87F 202408281043572E0B409A30AFAD06 20240828104357E5B418BACC6D7226 20240828104357C88C9EDBFC9A6939
다이/몰드,11-20mm Square Dies,HMF,http://www.henchld.com/en/11-20mm-Square-Dies-PG4265061,7,7,1.0,"{""Model"": ""HMF"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""12×12、15×15、18×18、20×20(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ73×133mm(L×N)"", ""Weight"": ""3.6Kg""}",202408281041024EE157630ED6A5B3 20240828104102C5558DE7C60F1278 20240828104103EF74B011A1736B12 2024082810410388EBA19D8224C06F 202408281041039352BCF8887DD354 202408281041039D554DBAA29F7351 20240828104104136BF1979A75EED8
다이/몰드,Φ101-Φ150mm Cylindrical Dies,HMY,http://www.henchld.com/en/101-150mm-Cylindrical-Dies-PG4265059,7,7,1.0,"{""Model"": ""HMY"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""Φ120、Φ150(M)"", ""Cavity depth"": ""65mm(N)"", ""Dimensions"": ""Φ168×180mm、Φ218×180mm(L×N)"", ""Weight"": ""30Kg、40Kg""}",202408281354160F023BA7B6545974 20240828135416A04699AF09684678 20240828135417E9D6E9B604A4353A 202408281354175C01E7093E2BCA2F 2024082813541719AD8F6B9BAFBB53 20240828135417B97693C03A976692 20240828135417C7A29375229479FE
다이/몰드,71-100mm Square Dies,HMF,http://www.henchld.com/en/71-100mm-Square-Dies-PG4265064,7,7,1.0,"{""Model"": ""HMF"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""80×80、90×90、100×100(M)"", ""Cavity depth"": ""65mm(N)"", ""Dimensions"": ""Φ158×150mm、Φ180×180mm、Φ200×180mm(L×N)"", ""Weight"": ""30Kg、40Kg、50Kg""}",20240828095212B33D87FE6271FA09 2024082809521378DAACA9EAE21286 20240828095213F22FAB23EFDA1459 2024082809521375FA9F37203D36B8 20240828095213FE7C480AE88A19C1 20240828095214F16B95D5E8026122 20240828095214B30F3CAA6A60D52D
다이/몰드,41-70mm Square Dies,HMF,http://www.henchld.com/en/41-70mm-Square-Dies-PG4265063,7,7,1.0,"{""Model"": ""HMF"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""50×50、60×60、70×70(M)"", ""Cavity depth"": ""55、60、65mm(N)"", ""Dimensions"": ""Φ98×150mm、Φ118×180mm、Φ138×180mm(L×N)"", ""Weight"": ""7.3Kg、11.4Kg、20Kg""}",2024082810340304167B34EA185DFC 202408281034035F2B58192B4DD0C7 20240828103403E55B5FE847C37DFC 202408281034038212A106A15CD425 202408281034042CA9CFC3E3538FFD 20240828103404805846CFF2711770 202408281034044F77070AF24874F1
다이/몰드,Φ11-Φ20mm Cylindrical Opening Dies,HMK-Y,http://www.henchld.com/en/11-20mm-Cylindrical-Opening-Dies-PG4265066,7,7,1.0,"{""Model"": ""HMK-Y"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ12、Φ13、Φ15、Φ18、Φ20mm(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ53×120mm(L×N)"", ""Weight"": ""1.2Kg""}",2024082809440189072F2F73252BB9 2024082809440175DC758CCCBA586D 2024082809440104F952ACF902FBBE 202408280944023F54E701B3875BAA 20240828094402E1555D00CB8C2B39 202408280944026F1909BEE3999FB8 202408280944024F86AD740B205710
다이/몰드,Φ3-Φ10mm Cylindrical Opening Dies,HMK-Y,http://www.henchld.com/en/3-10mm-Cylindrical-Opening-Dies-PG4265065,7,7,1.0,"{""Model"": ""HMK-Y"", ""Material"": ""Japan High Speed Tool Steel ASSAB+17"", ""Indenter hardness"": ""HRC68-HRC70"", ""Sample size"": ""Φ3、Φ4、Φ5、Φ6、Φ8、Φ10mm(M)"", ""Cavity depth"": ""30mm(N)"", ""Dimensions"": ""Φ43×93mm(L×N)"", ""Weight"": ""0.75Kg""}",202408280947023BDC08BC89EF442F 20240828094702818AD665F813FD58 20240828094702FC711A490DE667B8 20240828094702EEEA9BAD8880B0B6 20240828094702579F432A68342896 20240828094703B5D099C6E6B12CCA 202408280947031DC1843C4ECF6770
다이/몰드,21-40mm Square Dies,HMF,http://www.henchld.com/en/21-40mm-Square-Dies-PG4265062,7,7,1.0,"{""Model"": ""HMF"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC68-HRC62"", ""Sample size"": ""22×22、25×25、30×30(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ73×133mm(L×N)"", ""Weight"": ""2.4Kg""}",20240828103834EBC3C2E577C37950 202408281038353B08841CC8D152A6 202408281038356664A2F96BE903ED 2024082810383510CC9057BD514E74 2024082810383547FEE11C3FFDD2C9 2024082810383584819080ED8D3123 20240828103835D94124C9B3691311
다이/몰드,21-40mm Square Opening Dies,HMK-F,http://www.henchld.com/en/21-40mm-Square-Opening-Dies-PG4265072,7,7,1.0,"{""Model"": ""HMK-F"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ30×30、Φ40×40(M)"", ""Cavity depth"": ""50mm(N)"", ""Dimensions"": ""Φ95×133mm、Φ115×133mm(L×N)"", ""Weight"": ""7、14Kg""}",202408280923474F05BF94ABB44E74 20240828092348CAEFACE63B0855F8 20240828092349EFBB5860968A5FB3 2024082809234934CF9ED591278D4A 20240828092349BEE2F59EFBEADA1E 202408280923499FF33F726441A563 202408280923491CB225D22BB73B03
다이/몰드,11-20mm Square Opening Dies,HMK-F,http://www.henchld.com/en/11-20mm-Square-Opening-Dies-PG4265071,7,7,1.0,"{""Model"": ""HMK-F"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""12×12、15×15、16×16、18×18、20×20(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ73×133mm(L×N)"", ""Weight"": ""3.6Kg""}",20240828092641777792893EC8174A 202408280926411EF0F18E63184354 20240828092642B4298A4A924FFD52 20240828092642AAAC86C4EB7B1F79 202408280926429907DB82278B1B7D 202408280926428D60B017C1D4F0F7 202408280926421A650F20E78073AA
다이/몰드,Φ61-Φ80mm Cylindrical Opening Dies,HMK-Y,http://www.henchld.com/en/61-80mm-Cylindrical-Opening-Dies-PG4265069,7,7,1.0,"{""Model"": ""HMK-Y"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ50、Φ60mm(M)"", ""Cavity depth"": ""55mm(N)"", ""Dimensions"": ""Φ115×150mm、Φ127×150mm(L×N)"", ""Weight"": ""14Kg、20Kg""}",202408280933494E2C3D8757A8BCBD 202408280933499B8F63969AC1416A 20240828093350B91DECEAC08A37D2 20240828093350EF41005BD3365208 202408280933503AED09D90545BE55 20240828093350A41A4B3A05BC926B 202408280933502977CEC7C28C6BE6
다이/몰드,3-10mm Square Opening Dies,HMK-F,http://www.henchld.com/en/3-10mm-Square-Opening-Dies-PG4265070,7,7,1.0,"{""Model"": ""HMK-F"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""3×3、4×4、5×5、6×6、8×8、10×10(M)"", ""Cavity depth"": ""30mm(N)"", ""Dimensions"": ""Φ53×120mm(L×N)"", ""Weight"": ""1.2Kg""}",2024082809292756727C200B31B128 2024082809292792BAA5830BEC5AA3 20240828092927A75C763589C2057A 20240828092927D868C160BB34AC5A 2024082809292810B82A329D8271DC 20240828092928F5D68C67AE6E96E7 202408280929285E479DF9941E3C0C
