cat,name,model,url,imgs,nkv,cov,spec,ids,famx,slugx
프레스,100톤 전자동 등정압 압편기,HAP-100J,http://www.henchld.com/ProductDetail/6585427.html,,25,1.0,"{""Instrument model"": ""HAP-100J"", ""Pressure range"": ""1-100T"", ""Maximum pressure"": ""≤300MPa/86T"", ""Cylinder diameter"": ""Φ200mm"", ""Cylinder stroke"": ""≤50mm"", ""Chamber size"": ""Φ60×150mm"", ""Precision"": ""0.1T"", ""Cavity material"": ""3Cr13 금형강"", ""Overall structure"": ""단조 가공 · 일체형 구조(68번 내마모 유압유) · 상판 로커암 방식"", ""Pressure mode"": ""모터 구동 가압"", ""Pressure process"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Number of pressurized sections"": ""30단 가압 임의 설정"", ""Pressure holding time"": ""무제한(초 단위) · 구간별 보압 시간 개별 설정"", ""Display mode"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Setting method"": ""터치로 설정값 직접 수정"", ""Pressure conversion"": ""프로그램 자동 환산 · 시료 압강 직접 표시(MPa)"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Active safety"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Passive safety"": ""누전 차단 + 비상정지 + 강판 방호 + 아크릴 방호"", ""Equipment power"": ""500W"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Dimensions"": ""400×560×750mm"", ""Weight"": ""320kg""}",,P5-isostatic,isostatic-press-hap-100j
프레스,65톤 분리형 자동 등정압 압편기,HAP-65FJ,http://www.henchld.com/ProductDetail/6585232.html,,26,1.0,"{""Instrument model"": ""HAP-65FJ"", ""Pressure range"": ""1-65T"", ""Cylinder diameter"": ""160mm"", ""Cylinder stroke"": ""≤50mm"", ""Chamber size"": ""Φ50×150mm"", ""Precision"": ""0.1T"", ""Maximum pressure"": ""≤300MPa/60T"", ""Cavity material"": ""3Cr13 금형강"", ""Ambient temperature"": ""9℃-42℃"", ""Pressure mode"": ""모터 구동 가압"", ""Pressure process"": ""구간 가압 → 자동 정밀 보압 → 구간 보압 → 타이머 감압"", ""Number of pressurized sections"": ""30단 가압 임의 설정"", ""Pressure holding time"": ""무제한(초 단위) · 구간별 보압 시간 개별 설정"", ""Display mode"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Setting method"": ""터치로 설정값 직접 수정"", ""Pressure conversion"": ""프로그램 자동 환산 · 시료 압강 직접 표시(MPa)"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Active safety"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Passive safety"": ""누전 차단 + 비상정지 + 강판 방호 + 아크릴 방호"", ""Equipment power"": ""500W"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Host size"": ""350×400×930mm"", ""Controller size"": ""280×340×380mm"", ""Weight"": ""330kg"", ""Dimensions"": ""350×400×930mm""}",,P5-isostatic,isostatic-press-hap-65fj
프레스,200톤 분리형 자동 등정압 압편기,HAP-200FJ,http://www.henchld.com/ProductDetail/6585264.html,,26,1.0,"{""Instrument model"": ""HAP-200FJ"", ""Pressure range"": ""5-200T"", ""Cylinder diameter"": ""290mm"", ""Cylinder stroke"": ""≤50mm"", ""Precision"": ""0.1T"", ""Chamber size"": ""Φ90×150mm"", ""Cavity material"": ""3Cr13 금형강"", ""Ambient temperature"": ""9℃-42℃"", ""Maximum pressure"": ""≤300MPa/195T"", ""Pressure mode"": ""모터 구동 가압"", ""Pressure process"": ""구간 가압 → 자동 정밀 보압 → 구간 보압 → 타이머 감압"", ""Number of pressurized sections"": ""30단 가압 임의 설정"", ""Pressure holding time"": ""무제한(초 단위) · 구간별 보압 시간 개별 설정"", ""Display mode"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Setting method"": ""터치로 설정값 직접 수정"", ""Pressure conversion"": ""프로그램 자동 환산 · 시료 압강 직접 표시(MPa)"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Active safety"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Passive safety"": ""누전 차단 + 비상정지 + 강판 방호 + 아크릴 방호"", ""Equipment power"": ""700W"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Host size"": ""480×580×1100mm"", ""Controller size"": ""320×480×440mm"", ""Weight"": ""930kg"", ""Dimensions"": ""480×580×1100mm""}",,P5-isostatic,isostatic-press-hap-200fj
프레스,300톤 분리형 자동 등정압 압편기,HAP-300FJ,http://www.henchld.com/ProductDetail/11973635.html,,26,1.0,"{""Instrument model"": ""HAP-300FJ"", ""Pressure range"": ""15-300T"", ""Cylinder diameter"": ""350mm"", ""Cylinder stroke"": ""≤50mm"", ""Precision"": ""0.1T"", ""Chamber size"": ""Φ100×150mm"", ""Cavity material"": ""3Cr13 금형강"", ""Ambient temperature"": ""9℃-42℃"", ""Maximum pressure"": ""≤300MPa/245T"", ""Pressure mode"": ""모터 구동 가압"", ""Pressure process"": ""구간 가압 → 자동 정밀 보압 → 구간 보압 → 타이머 감압"", ""Number of pressurized sections"": ""30단 가압 임의 설정"", ""Pressure holding time"": ""무제한(초 단위) · 구간별 보압 시간 개별 설정"", ""Display mode"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Setting method"": ""터치로 설정값 직접 수정"", ""Pressure conversion"": ""프로그램 자동 환산 · 시료 압강 직접 표시(MPa)"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Active safety"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Passive safety"": ""누전 차단 + 비상정지 + 강판 방호 + 아크릴 방호"", ""Equipment power"": ""700W"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Host size"": ""680×780×1300mm"", ""Controller size"": ""320×480×440mm"", ""Weight"": ""2600kg"", ""Dimensions"": ""680×780×1300mm""}",,P5-isostatic,isostatic-press-hap-300fj
프레스,2톤 수동 분말 압편기,YP-2,http://www.henchld.com/ProductDetail/6552649.html,,12,1.0,"{""Instrument model"": ""YP-2"", ""Pressure range"": ""0-2T(0-25MPa)"", ""Cylinder diameter"": ""32mm"", ""Pressure gauge"": ""하중(T) / 압강(MPa) 2중 눈금 표시"", ""Piston stroke"": ""30mm"", ""Pressure stability"": ""≤1MPa/10min"", ""Table diameter"": ""Φ68mm"", ""Number of columns"": ""2주"", ""Valid space"": ""90×106mm"", ""Dimensions"": ""205×170×400mm"", ""Weight"": ""12kg"", ""Overall structure"": ""수동 유압식 · 단조 가공 · 일체형 구조(68번 내마모 유압유)""}",,P1-manual,pellet-press-yp-2
프레스,2톤 디지털 수동 압편기,YP-2S,http://www.henchld.com/ProductDetail/6555350.html,,13,1.0,"{""Instrument model"": ""YP-2S"", ""Pressure range"": ""0-2T(0-25MPa)"", ""Cylinder diameter"": ""32mm"", ""Pressure conversion"": ""1MPa=0.08T"", ""Pressure gauge"": ""DDNT 고정밀 디지털 센서 · T/MPa 전환 표시 · 정밀도 0.01T"", ""Piston stroke"": ""30mm"", ""Pressure stability"": ""≤1MPa/10min"", ""Table diameter"": ""Φ68mm"", ""Number of columns"": ""2주"", ""Valid space"": ""90×106mm"", ""Dimensions"": ""205×170×400mm"", ""Weight"": ""12kg"", ""Overall structure"": ""수동 유압식 · 단조 가공 · 일체형 구조(68번 내마모 유압유)""}",,P2-digital,digital-pellet-press-yp-2s
프레스,15톤 디지털 2주 연장형 수동 압편기,YP-15BS,http://www.henchld.com/ProductDetail/7168883.html,,13,1.0,"{""Instrument model"": ""YP-15BS"", ""Pressure range"": ""0-15T(0-30MPa)"", ""Cylinder diameter"": ""80mm"", ""Pressure conversion"": ""1MPa=0.5T"", ""Pressure gauge"": ""DDNT 고정밀 디지털 센서 · T/MPa 전환 표시 · 정밀도 0.01T"", ""Piston stroke"": ""30mm"", ""Pressure stability"": ""≤1MPa/10min"", ""Table diameter"": ""Φ128mm"", ""Number of columns"": ""2주"", ""Valid space"": ""140×150mm"", ""Dimensions"": ""275×200×490mm"", ""Weight"": ""55kg"", ""Overall structure"": ""수동 유압식 · 단조 가공 · 일체형 구조(68번 내마모 유압유)""}",,P2-digital,digital-pellet-press-yp-15bs
프레스,24톤 전동 분말 압편기(정밀제어형),HDP-24S,http://www.henchld.com/ProductDetail/11931291.html,,22,1.0,"{""Instrument model"": ""HDP-24S"", ""Pressure range"": ""0.2-24T"", ""Accuracy range"": ""0.1T"", ""Cylinder diameter"": ""95mm"", ""Piston stroke"": ""30mm"", ""Pressure mode"": ""전동 PCB 프로그램 완충 가압 · 자동 보압 · 수동 감압"", ""Screen display"": ""4.3인치 정전식 터치 LCD · 영문 인터페이스 설정"", ""Pressure stability"": ""≤1MPa/10min"", ""Overall structure"": ""단조 가공 · 일체형 구조(68번 내마모 유압유) · 압력 강하 및 누유 없음"", ""Active safety"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Number of columns"": ""4주"", ""Table diameter"": ""Φ108mm"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Pressure conversion"": ""프로그램 자동 환산 · 시료 압강 직접 표시(MPa)"", ""Setting method"": ""터치로 설정값 직접 수정"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Equipment power"": ""400W"", ""Valid space"": ""80×80×150mm"", ""Dimensions"": ""245×380×490mm"", ""Weight"": ""75kg""}",,P3-electric,electric-pellet-press-hdp-24s
프레스,2톤 자동 압편기(정밀제어형),HAP-2S,http://www.henchld.com/ProductDetail/9482418.html,,22,1.0,"{""Instrument model"": ""HAP-2S"", ""Pressure range"": ""0.1-2T"", ""Cylinder diameter"": ""Φ65mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""≤30mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Table diameter"": ""128mm"", ""Equipment power"": ""400W"", ""Valid space"": ""145×145×160mm"", ""Dimensions"": ""230×405×470mm"", ""Weight"": ""85kg""}",,P4-auto,automatic-pellet-press-hap-2s
프레스,10톤 자동 압편기(정밀제어형),HAP-10S,http://www.henchld.com/ProductDetail/9482436.html,,22,1.0,"{""Instrument model"": ""HAP-10S"", ""Pressure range"": ""0.1-10T"", ""Cylinder diameter"": ""Φ65mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""≤30mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Table diameter"": ""128mm"", ""Equipment power"": ""400W"", ""Valid space"": ""145×145×160mm"", ""Dimensions"": ""230×405×470mm"", ""Weight"": ""85kg""}",,P4-auto,automatic-pellet-press-hap-10s
프레스,20톤 자동 압편기(정밀제어형),HAP-20S,http://www.henchld.com/ProductDetail/9482445.html,,22,1.0,"{""Instrument model"": ""HAP-20S"", ""Pressure range"": ""0.1-20T"", ""Cylinder diameter"": ""Φ95mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""≤30mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Table diameter"": ""128mm"", ""Equipment power"": ""400W"", ""Valid space"": ""145×145×160mm"", ""Dimensions"": ""230×405×470mm"", ""Weight"": ""85kg""}",,P4-auto,automatic-pellet-press-hap-20s
프레스,30톤 자동 압편기(정밀제어형),HAP-30S,http://www.henchld.com/ProductDetail/9482454.html,,21,1.0,"{""Instrument model"": ""HAP-30S"", ""Pressure range"": ""0.2-30T"", ""Cylinder diameter"": ""Φ110mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""≤30mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Table diameter"": ""128mm"", ""Equipment power"": ""400W"", ""Valid space"": ""145×145×160mm"", ""Dimensions"": ""230×405×470mm"", ""Weight"": ""85kg""}",,P4-auto,automatic-pellet-press-hap-30s
프레스,100톤 자동 압편기(정밀제어형),HAP-100S,http://www.henchld.com/ProductDetail/11932005.html,,22,1.0,"{""Instrument model"": ""HAP-100S"", ""Pressure range"": ""1-100T"", ""Cylinder diameter"": ""Φ200mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""≤50mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Table diameter"": ""218mm"", ""Equipment power"": ""400W"", ""Valid space"": ""200×200×220mm"", ""Dimensions"": ""320×560×640mm"", ""Weight"": ""320kg""}",,P4-auto,automatic-pellet-press-hap-100s
프레스,65톤 분리형 자동 압편기(정밀제어형),HAP-65FS,http://www.henchld.com/ProductDetail/9988356.html,,26,1.0,"{""Instrument model"": ""HAP-65FS"", ""Pressure range"": ""1-65T"", ""Cylinder diameter"": ""Φ160mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""6.5mm 고강도 강판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""50mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Equipment power"": ""400W"", ""Valid space"": ""200×200×400mm"", ""Host size"": ""350×400×930mm"", ""Host weight"": ""260kg"", ""Controller size"": ""280×340×380mm"", ""Controller weight"": ""65kg"", ""After compaction way"": ""가압 상한과 보압값의 최소 차 0.3T(요구 시 0.3T 미만 주문 대응)"", ""Weight"": ""본체 260kg + 제어함 65kg"", ""Dimensions"": ""350×400×930mm""}",,P4-auto,automatic-pellet-press-hap-65fs
프레스,200톤 분리형 자동 압편기(정밀제어형),HAP-200FS,http://www.henchld.com/ProductDetail/10134317.html,,26,1.0,"{""Instrument model"": ""HAP-200FS"", ""Pressure range"": ""3-200T"", ""Cylinder diameter"": ""Φ290mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""6.5mm 고강도 강판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""50mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Equipment power"": ""700W"", ""Valid space"": ""350×350×260mm"", ""Host size"": ""480×580×880mm"", ""Host weight"": ""820kg"", ""Controller size"": ""320×480×440mm"", ""Controller weight"": ""85kg"", ""After compaction way"": ""가압 상한과 보압값의 최소 차 0.3T(요구 시 0.3T 미만 주문 대응)"", ""Weight"": ""본체 820kg + 제어함 85kg"", ""Dimensions"": ""480×580×880mm""}",,P4-auto,automatic-pellet-press-hap-200fs
프레스,10톤 글로브박스 분리형 압편기,HAP-10FS,http://www.henchld.com/ProductDetail/11933938.html,,22,1.0,"{""Instrument model"": ""HAP-10FS"", ""Pressure range"": ""0.1-10T"", ""Cylinder diameter"": ""Φ95mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""≤50mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Controller size"": ""280×340×380mm"", ""Equipment power"": ""400W"", ""Valid space"": ""145×145×150mm"", ""Dimensions"": ""230×200×460mm(***670)"", ""Weight"": ""본체 60kg+제어함 42kg""}",,P4-auto,automatic-pellet-press-hap-10fs-glovebox
프레스,20톤 글로브박스 분리형 압편기,HAP-20FS,http://www.henchld.com/ProductDetail/11933912.html,,22,1.0,"{""Instrument model"": ""HAP-20FS"", ""Pressure range"": ""0.2-20T"", ""Cylinder diameter"": ""Φ95mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""≤30mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Controller size"": ""280×340×380mm"", ""Equipment power"": ""400W"", ""Valid space"": ""145×145×150mm"", ""Dimensions"": ""230×200×460mm(***670)"", ""Weight"": ""본체 60kg+제어함 42kg""}",,P4-auto,automatic-pellet-press-hap-20fs-glovebox
프레스,30톤 글로브박스 분리형 압편기,HAP-30S,http://www.henchld.com/ProductDetail/11933867.html,,22,1.0,"{""Instrument model"": ""HAP-30S"", ""Pressure range"": ""0.2-30T"", ""Cylinder diameter"": ""Φ110mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""≤30mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Controller size"": ""280×340×380mm"", ""Equipment power"": ""400W"", ""Valid space"": ""145×145×150mm"", ""Dimensions"": ""230×200×460mm(***670)"", ""Weight"": ""60kg+제어함 42kg""}",,P4-auto,automatic-pellet-press-hap-30s-glovebox
프레스,40톤 글로브박스 분리형 압편기,HAP-40S,http://www.henchld.com/ProductDetail/11933863.html,,22,1.0,"{""Instrument model"": ""HAP-40S"", ""Pressure range"": ""0.5-40T"", ""Cylinder diameter"": ""Φ130mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""≤50mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Controller size"": ""280×340×380mm"", ""Equipment power"": ""400W"", ""Valid space"": ""160×160×200mm"", ""Dimensions"": ""260×220×540mm(***820)"", ""Weight"": ""90kg""}",,P4-auto,automatic-pellet-press-hap-40s-glovebox
프레스,60톤 글로브박스 분리형 압편기,HAP-60FS,http://www.henchld.com/ProductDetail/11375400.html,,23,1.0,"{""Instrument model"": ""HAP-60FS"", ""Pressure range"": ""0.5-60T"", ""Cylinder diameter"": ""Φ150mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""≤50mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Controller size"": ""280×340×380mm"", ""Equipment power"": ""400W"", ""Valid space"": ""190×200×220mm"", ""Dimensions"": ""300×230×550mm(***770)"", ""Weight"": ""123kg"", ""After compaction way"": ""가압 상한과 보압값의 최소 차 0.3T(요구 시 0.3T 미만 주문 대응)""}",,P4-auto,automatic-pellet-press-hap-60fs-glovebox
